BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,BUILDING CLASS AT PRESENT,ADDRESS,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,AGE OF THE BUILDING,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1416,R4,389 EAST 89TH STREET,10128,1,0,1,10070,1582,2002,16,2,R4,"$2,828,393",Jul-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1417,R4,389 EAST 89TH   STREET,10128,1,0,1,10070,1400,2002,16,2,R4,"$2,405,820",Dec-17
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1420,R4,389 EAST 89TH STREET,10128,1,0,1,10070,1582,2002,16,2,R4,"$2,777,481",Jul-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1426,R4,389 EAST 89TH   STREET,10128,1,0,1,10070,1262,2002,16,2,R4,"$2,217,443",Mar-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1428,R4,389 EAST 89TH STREET,10128,1,0,1,10070,1582,2002,16,2,R4,"$2,902,012",Jun-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1429,R4,389 EAST 89TH STREET,10128,1,0,1,10070,1400,2002,16,2,R4,"$2,402,868",Jun-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1434,R4,389 EAST 89TH   STREET,10128,1,0,1,10070,1262,2002,16,2,R4,"$2,247,991",Apr-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1457,R4,389 EAST 89TH STREET,10128,1,0,1,10070,1814,2002,16,2,R4,"$4,890,350",May-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1557,1004,R4,300 E 95TH ST,10128,1,0,1,0,700,1987,31,2,R4,"$700,000",Oct-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1557,1005,R4,300 EAST 95TH STREET,10128,1,0,1,0,619,1987,31,2,R4,"$713,000",Apr-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1557,1016,R4,300 EAST 95TH STREET,10128,1,0,1,0,700,1987,31,2,R4,"$848,000",May-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1562,1009,R4,450 EAST 83RD STREET,10028,1,0,1,0,1064,2005,13,2,R4,"$585,711",Aug-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1562,1035,R4,450 EAST 83RD STREET,10028,1,0,1,0,612,2005,13,2,R4,"$725,000",Jul-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1562,1077,R4,450 EAST 83RD STREET,10028,1,0,1,0,1866,2005,13,2,R4,"$3,210,000",Oct-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1562,1094,R4,450 EAST 83RD STREET,10028,1,0,1,0,1527,2005,13,2,R4,"$2,350,000",Aug-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1562,1101,R4,450 EAST 83RD STREET,10028,1,0,1,0,3393,2005,13,2,R4,"$4,950,000",Mar-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1564,1143,R4,401 EAST 84TH STREET,10028,1,0,1,0,1131,1986,32,2,R4,"$2,400,000",Jul-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1564,1155,R4,401 EAST 84TH STREET,10028,1,0,1,0,1133,1986,32,2,R4,"$1,275,000",Oct-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1564,1171,R4,401 EAST 84TH STREET,10028,1,0,1,0,1322,1986,32,2,R4,"$1,560,000",Jul-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1566,1015,R4,455 EAST 86TH   STREET,10028,1,0,1,0,675,1986,32,2,R4,"$825,000",May-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1566,1024,R4,455 EAST 86TH   STREET,10028,1,0,1,0,1253,1986,32,2,R4,"$3,250,000",Dec-17
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1566,1027,R4,455 EAST 86TH   STREET,10028,1,0,1,0,1253,1986,32,2,R4,"$1,610,000",Apr-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1566,1103,R4,455 EAST 86TH STREET,10028,1,0,1,0,458,1986,32,2,R4,"$599,000",Jul-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1566,1109,R4,455 EAST 86TH STREET,10028,1,0,1,0,458,1986,32,2,R4,"$555,555",Jun-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1566,1130,R4,455 EAST 86TH STREET,10028,1,0,1,0,746,1986,32,2,R4,"$830,000",Jun-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1566,1144,R4,455 EAST 86TH STREET,10028,1,0,1,0,543,1986,32,2,R4,"$640,000",Apr-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1569,1019,R4,402 EAST 90TH STREET,10128,1,0,1,12875,1283,1910,108,2,R4,"$1,212,000",Jun-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1569,1037,R4,402 EAST 90TH STREET,10128,1,0,1,12875,967,1910,108,2,R4,"$880,000",Jan-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1569,1039,R4,402 EAST 90TH STREET,10128,1,0,1,12875,844,1910,108,2,R4,"$800,000",Aug-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1569,1047,R4,402 EAST 90TH STREET,10128,1,0,1,12875,1283,1910,108,2,R4,"$1,295,000",Jun-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1569,1070,R4,402 EAST 90TH STREET,10128,1,0,1,12875,1304,1910,108,2,R4,"$3,270,000",Jul-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1576,1048,R4,510 EAST 80TH STREET,10075,1,0,1,12771,593,1986,32,2,R4,"$655,000",Aug-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1576,1049,R4,510 EAST 80TH   STREET,10075,1,0,1,12771,791,1986,32,2,R4,"$755,000",Dec-17
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1576,1069,R4,510 EAST 80TH   STREET,10075,1,0,1,12771,593,1986,32,2,R4,"$759,000",Dec-17
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1018,R4,520 EAST 81ST   STREET,10028,1,0,1,12770,432,1964,54,2,R4,"$598,000",Mar-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1024,R4,520 EAST 81ST   STREET,10028,1,0,1,12770,420,1964,54,2,R4,"$620,000",Jan-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1206,R4,525 EAST 80TH STREET,10075,1,0,1,15300,1818,1981,37,2,R4,"$2,346,336",Jun-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1233,R4,525 EAST 80TH STREET,10075,1,0,1,15300,1640,1981,37,2,R4,"$2,100,000",Aug-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1406,R4,20 EAST END AVENUE,10028,1,0,1,15121,1912,2014,4,2,R4,"$4,067,160",Dec-17
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1407,R4,20 EAST END AVENUE,10028,1,0,1,15121,2995,2014,4,2,R4,"$6,822,275",Apr-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1410,R4,20 EAST END AVENUE,10028,1,0,1,15121,1913,2014,4,2,R4,"$4,200,000",Jan-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1415,R4,20 EAST END AVENUE,10028,1,0,1,15121,4299,2014,4,2,R4,"$10,600,000",Jul-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1416,R4,20 EAST END AVENUE,10028,1,0,1,15121,2765,2014,4,2,R4,"$6,640,158",Dec-17
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1417,R4,20 EAST END AVENUE,10028,1,0,1,15121,3341,2014,4,2,R4,"$8,850,000",Jun-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1427,R4,20 EAST END AVENUE,10028,1,0,1,15121,3043,2014,4,2,R4,"$8,140,000",Dec-17
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1431,R4,20 EAST END AVENUE,10028,1,0,1,15121,2845,2014,4,2,R4,"$15,586,418",Jun-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1442,R4,20 EAST END AVENUE,10028,1,0,1,15121,6292,2014,4,2,R4,"$26,300,000",Apr-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1578,1021,R4,52 EAST END AVENUE,10028,1,0,1,0,936,1988,30,2,R4,"$879,000",Nov-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1578,1041,R4,52 EAST END AVENUE,10028,1,0,1,0,936,1988,30,2,R4,"$2,370,000",Jul-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1578,1046,R4,52 EAST END AVENUE,10028,1,0,1,0,936,1988,30,2,R4,"$955,000",Nov-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1584,1038,R4,170 EAST END AVENUE,10128,1,0,1,0,1749,2005,13,2,R4,"$3,020,000",Nov-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1584,1067,R4,170 EAST END AVENUE,10128,1,0,1,0,5002,2005,13,2,R4,"$6,000,000",Oct-18
1,UPPER EAST SIDE (79-96),14 RENTALS - 4-10 UNIT                     ,2A,1491,121,S4,1039 MADISON AVE,10075,4,1,5,1540,7700,1925,93,2,S4,"$26,000,000",Feb-18
1,UPPER EAST SIDE (79-96),14 RENTALS - 4-10 UNIT                     ,2B,1529,24,S5,1609 2 AVENUE,10028,6,1,7,1908,5996,1915,103,2,S5,"$6,525,000",Oct-18
1,UPPER EAST SIDE (79-96),14 RENTALS - 4-10 UNIT                     ,2A,1548,47,S3,308 EAST 86TH   STREET,10028,3,1,4,1839,4185,1925,93,2,S3,"$12,488,851",Jan-18
1,UPPER EAST SIDE (79-96),14 RENTALS - 4-10 UNIT                     ,2A,1582,150,S4,1628 YORK AVENUE,10028,4,1,5,1249,3826,1910,108,2,S4,"$8,086,957",Jul-18
1,UPPER EAST SIDE (79-96),15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1544,1206,R1,306 EAST 82ND STREET,10028,1,0,1,0,1512,2008,10,2,R1,"$2,350,000",Dec-17
1,UPPER EAST SIDE (79-96),15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1564,1004,R1,419 EAST 84TH   STREET,10028,1,0,1,2043,1034,1969,49,2,R1,"$1,420,000",Mar-18
1,UPPER EAST SIDE (79-96),15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1584,1101,R1,529 EAST 87 STREET,10128,1,0,1,0,686,1910,108,2,R1,"$730,000",May-18
1,UPPER EAST SIDE (79-96),15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1584,1102,R1,529 EAST 87TH STREET,10128,1,0,1,0,2068,1910,108,2,R1,"$2,100,000",Oct-18
1,UPPER EAST SIDE (79-96),21 OFFICE BUILDINGS                        ,4,1501,9,O2,9 EAST 89TH STREET,10128,0,1,1,2324,10292,1902,116,4,O2,"$10,905,000",Jul-18
1,UPPER EAST SIDE (79-96),22 STORE BUILDINGS                         ,4,1511,155,K4,1220 LEXINGTON AVENUE,10028,8,10,18,2305,8484,1918,100,4,K4,"$13,000,000",Dec-17
1,UPPER EAST SIDE (79-96),22 STORE BUILDINGS                         ,4,1582,52,K4,1622 YORK AVENUE,10028,3,1,4,1250,2528,1890,128,4,K4,"$8,086,957",Jul-18
1,UPPER EAST SIDE (79-96),26 OTHER HOTELS                            ,4,1504,20,HS,1295 MADISON AVENUE,10128,91,2,93,6266,53525,1930,88,4,HS,"$56,250,000",Nov-18
1,UPPER EAST SIDE (79-96),33 EDUCATIONAL FACILITIES                  ,4,1501,4,W3,1083 5 AVENUE,10128,0,1,1,2822,14748,1950,68,4,W3,"$25,000,000",Jun-18
1,UPPER EAST SIDE (96-110),08 RENTALS - ELEVATOR APARTMENTS           ,2,1614,69,D1,1274 5 AVENUE,10029,54,0,54,12110,56670,1924,94,2,D1,"$44,100,000",Feb-18
1,UPPER EAST SIDE (96-110),13 CONDOS - ELEVATOR APARTMENTS            ,2,1607,1120,R4,1212 5 AVENUE,10029,1,0,1,10092,1804,1925,93,2,R4,"$5,200,000",Jul-18
1,UPPER EAST SIDE (96-110),13 CONDOS - ELEVATOR APARTMENTS            ,2,1607,1127,R4,1212 5 AVENUE,10029,1,0,1,10092,2389,1925,93,2,R4,"$5,000,000",Dec-17
1,UPPER EAST SIDE (96-110),13 CONDOS - ELEVATOR APARTMENTS            ,2,1607,1133,R4,1212 5 AVENUE,10029,1,0,1,10092,809,1925,93,2,R4,"$998,000",Jan-18
1,UPPER EAST SIDE (96-110),13 CONDOS - ELEVATOR APARTMENTS            ,2,1615,1043,R4,1280 FIFTH AVENUE,10029,1,0,1,0,1691,2008,10,2,R4,"$2,675,000",May-18
1,UPPER EAST SIDE (96-110),13 CONDOS - ELEVATOR APARTMENTS            ,2,1615,1062,R4,1280 FIFTH AVENUE,10029,1,0,1,0,1284,2008,10,2,R4,"$1,850,000",Jan-18
1,UPPER EAST SIDE (96-110),13 CONDOS - ELEVATOR APARTMENTS            ,2,1615,1079,R4,1280 5 AVENUE,10029,1,0,1,0,1756,2008,10,2,R4,"$3,100,000",Aug-18
1,UPPER EAST SIDE (96-110),13 CONDOS - ELEVATOR APARTMENTS            ,2,1615,1083,R4,1280 FIFTH AVENUE,10029,1,0,1,0,1284,2008,10,2,R4,"$1,625,000",Nov-18
1,UPPER EAST SIDE (96-110),44 CONDO PARKING                           ,4,1615,1128,RG,1280 5 AVENUE,10029,0,1,1,24825,220,2008,10,4,RG,"$300,000",Jan-18
1,UPPER EAST SIDE (96-110),44 CONDO PARKING                           ,4,1615,1133,RG,1280 FIFTH AVENUE,10029,0,1,1,24825,260,2008,10,4,RG,"$304,200",May-18
1,UPPER WEST SIDE (59-79),01 ONE FAMILY DWELLINGS                    ,1,1123,45,A4,24 WEST 71ST   STREET,10023,1,0,1,2008,5596,1910,108,1,A4,"$13,715,675",Dec-17
1,UPPER WEST SIDE (59-79),01 ONE FAMILY DWELLINGS                    ,1,1123,45,A4,24 WEST 71ST STREET,10023,1,0,1,2008,5596,1910,108,1,A4,"$9,500,000",Nov-18
1,UPPER WEST SIDE (59-79),01 ONE FAMILY DWELLINGS                    ,1,1123,114,A4,39 WEST 70TH   STREET,10023,1,0,1,2008,6580,1910,108,1,A4,"$15,000,000",Dec-17
1,UPPER WEST SIDE (59-79),01 ONE FAMILY DWELLINGS                    ,1,1127,44,A7,18 WEST 75TH STREET,10023,1,0,1,2146,6673,1963,55,1,A7,"$12,250,000",Nov-18
1,UPPER WEST SIDE (59-79),01 ONE FAMILY DWELLINGS                    ,1,1128,49,A4,28 WEST 76TH   STREET,10023,1,0,1,2043,6640,1910,108,1,A4,"$13,100,000",Jan-18
1,UPPER WEST SIDE (59-79),02 TWO FAMILY DWELLINGS                    ,1,1128,16,B1,29 WEST 75TH STREET,10023,2,0,2,2256,7698,1910,108,1,B1,"$15,749,500",Feb-18
1,UPPER WEST SIDE (59-79),02 TWO FAMILY DWELLINGS                    ,1,1150,123,B3,117 WEST 78TH STREET,10024,2,0,2,1635,3400,1901,117,1,B3,"$5,000,000",Aug-18
1,UPPER WEST SIDE (59-79),02 TWO FAMILY DWELLINGS                    ,1,1163,119,B3,229 WEST 71ST   STREET,10023,2,0,2,1703,4080,1960,58,1,B3,"$4,300,000",Dec-17
1,UPPER WEST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,2,1127,39,C5,6 WEST 75TH STREET,10023,14,0,14,2248,9064,1910,108,2,C5,"$6,500,000",Jun-18
1,UPPER WEST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,2,1127,58,C5,52 WEST 75TH STREET,10023,11,0,11,2043,7320,1910,108,2,C5,"$4,900,000",Oct-18
1,UPPER WEST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,2B,1129,8,C5,43 WEST 76TH STREET,10023,10,0,10,2146,6815,1920,98,2,C5,"$9,250,000",Jun-18
1,UPPER WEST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,2,1146,31,C7,304 COLUMBUS AVENUE,10023,14,2,16,2550,12258,1910,108,2,C7,"$8,750,000",Oct-18
1,UPPER WEST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,2B,1146,40,C5,112 WEST 75TH STREET,10023,10,0,10,2043,6939,1910,108,2,C5,"$4,500,000",Jun-18
1,UPPER WEST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,2B,1147,24,C4,113 WEST 75TH STREET,10023,8,0,8,2043,6335,1900,118,2,C4,"$5,000,000",Jun-18
1,UPPER WEST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,2,1149,30,C7,103 WEST 77TH STREET,10024,16,1,17,3523,15920,1910,108,2,C7,"$1,590,293",Mar-18
1,UPPER WEST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,2,1149,30,C7,103 WEST 77TH   STREET,10024,16,1,17,3523,15920,1910,108,2,C7,"$954,180",Mar-18
1,UPPER WEST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,2,1149,30,C7,103 WEST 77TH   STREET,10024,16,1,17,3523,15920,1910,108,2,C7,"$636,117",Mar-18
1,UPPER WEST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,2A,1162,122,C2,221 WEST 70TH   STREET,10023,5,0,5,1506,4595,1900,118,2,C2,"$4,800,000",Feb-18
1,UPPER WEST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,2B,1170,122,C1,219 WEST 78TH STREET,10024,7,0,7,2043,4692,1910,108,2,C1,"$4,100,000",Nov-18
1,UPPER WEST SIDE (59-79),08 RENTALS - ELEVATOR APARTMENTS           ,2,1171,62,D9,101 WEST END AVENUE,10069,503,3,506,27437,631204,1999,19,2,D9,"$416,100,000",Sep-18
1,UPPER WEST SIDE (59-79),12 CONDOS - WALKUP APARTMENTS              ,2,1129,1002,R2,53 WEST 76TH STREET,10023,1,0,1,2043,627,1900,118,2,R2,"$700,000",Jul-18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1114,1020,R4,43 WEST 61ST STREET,10023,1,0,1,0,1220,1930,88,2,R4,"$1,550,000",Mar-18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1114,1051,R4,43 WEST 61ST STREET,10023,1,0,1,0,760,1930,88,2,R4,"$875,000",May-18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1114,1059,R4,43 WEST 61ST STREET,10023,1,0,1,0,1220,1930,88,2,R4,"$1,235,000",Feb-18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1114,1091,R4,43 WEST 61ST STREET,10023,1,0,1,0,750,1930,88,2,R4,"$890,000",Sep-18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1114,1338,R4,15 CENTRAL PARK WEST,10023,1,0,1,0,1756,2005,13,2,R4,"$6,775,000",Feb-18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1114,1341,R4,15 CENTRAL PARK WEST,10023,1,0,1,0,1034,2005,13,2,R4,"$3,550,000",Dec-17
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1114,1371,R4,15 CENTRAL PARK WEST,10023,1,0,1,0,1716,2005,13,2,R4,"$6,325,000",Oct-18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1114,1426,R4,15 CENTRAL PARK WEST,10023,1,0,1,0,2761,2005,13,2,R4,"$17,750,000",Oct-18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1114,1471,R4,15 CENTRAL PARK WEST,10023,1,0,1,0,2082,2005,13,2,R4,"$6,800,000",Aug-18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1114,1499,R4,15 CENTRAL PARK WEST,10023,1,0,1,0,3480,2005,13,2,R4,"$21,500,000",Dec-17
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1114,1511,R4,15 CENTRAL PARK WEST,10023,1,0,1,0,3480,2005,13,2,R4,"$22,500,000",Sep-18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1114,1521,R4,15 CENTRAL PARK WEST,10023,1,0,1,0,4170,2005,13,2,R4,"$29,500,000",Dec-17
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1114,1527,R4,15 CENTRAL PARK WEST,10023,1,0,1,0,5413,2005,13,2,R4,"$50,000,000",Apr-18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1115,1115,R4,25 CENTRAL PARK WEST,10023,1,0,1,49800,907,1932,86,2,R4,"$1,825,000",Mar-18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1115,1123,R4,25 CENTRAL PARK WEST,10023,1,0,1,49800,742,1932,86,2,R4,"$1,050,000",Jun-18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1115,1127,R4,25 CENTRAL PARK WEST,10023,1,0,1,49800,1291,1932,86,2,R4,"$2,200,000",Mar-18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1115,1136,R4,25 CENTRAL PARK WEST,10023,1,0,1,49800,736,1932,86,2,R4,"$1,050,000",Mar-18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1115,1164,R4,25 CENTRAL PARK WEST,10023,1,0,1,49800,2001,1932,86,2,R4,"$4,800,000",Jun-18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1115,1210,R4,25 CENTRAL PARK WEST,10023,1,0,1,49800,2226,1932,86,2,R4,"$2,175,000",Dec-17
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1115,1306,R4,25 CENTRAL PARK WEST,10023,1,0,1,49800,945,1932,86,2,R4,"$1,975,000",Aug-18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1115,1307,R4,25 CENTRAL PARK WEST,10023,1,0,1,49800,1815,1932,86,2,R4,"$4,360,000",Feb-18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1115,1357,R4,25 CENTRAL PARK WEST,10023,1,0,1,49800,2236,1932,86,2,R4,"$7,750,000",Mar-18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1115,1388,R4,25 CENTRAL PARK WEST,10023,1,0,1,49800,3393,1932,86,2,R4,"$18,750,000",Oct-18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1115,1401,R4,25 CENTRAL PARK WEST,10023,1,0,1,49800,1204,1932,86,2,R4,"$3,187,500",May-18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1115,1693,R4,30 WEST 63RD STREET,10023,1,0,1,0,1262,1979,39,2,R4,"$2,280,000",Jan-18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1115,1813,R4,30 WEST 63RD,10023,1,0,1,0,579,1979,39,2,R4,"$1,120,000",Jan-18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1115,1830,R4,30 WEST 63RD   STREET,10023,1,0,1,0,1031,1979,39,2,R4,"$2,350,000",Dec-17
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1115,1852,R4,30 WEST 63RD STREET,10023,1,0,1,0,674,1979,39,2,R4,"$1,370,000",Oct-18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1115,1887,R4,30 WEST 63RD STREET,10023,1,0,1,0,1216,1979,39,2,R4,"$3,250,000",Nov-18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1115,2091,R4,30 W 63RD STREET,10023,1,0,1,0,614,1979,39,2,R4,"$1,720,000",Dec-17
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1115,2106,R4,30 WEST 63RD STREET,10023,1,0,1,0,2006,1979,39,2,R4,"$5,350,000",Jun-18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1116,1005,R4,20 WEST 64TH STREET,10023,1,0,1,0,602,1970,48,2,R4,"$950,000",Jul-18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1116,1064,R4,20 WEST 64TH STREET,10023,1,0,1,0,934,1940,78,2,R4,"$1,930,000",Aug-18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1116,1207,R4,20 WEST 64TH STREET,10023,1,0,1,0,723,1970,48,2,R4,"$1,350,000",Jan-18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1116,1378,R4,20 WEST 64TH STREET,10023,1,0,1,0,588,1970,48,2,R4,"$1,035,000",Mar-18
1,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS            ,2,1116,1513,R4,20 WEST 64TH STREET,10023,1,0,1,0,1052,1970,48,2,R4,"$1,950,000",Jun-18
